"Code","Year","Population","Count_All","Deaths_All","Count_Leukaemia","Deaths_Leukaemia","Count_Breast","Deaths_Breast","Count_Cervix","Deaths_Cervix","Count_Melanoma","Deaths_Melanoma","Count_Bladder","Deaths_Bladder","Count_Colorectal","Deaths_Colorectal","Count_Pancreas","Deaths_Pancreas","Count_Stomach","Deaths_Stomach","Count_Lung","Deaths_Lung","Count_Liver","Deaths_Liver","Count_Oesophagus","Deaths_Oesophagus"
"E38000239",2009,492252,2893,1349,66,32,891,232,55,16,139,18,65,39,348,124,91,90,33,38,279,206,25,23,45,50
"E38000239",2010,494779,3054,1337,72,25,907,239,70,19,130,24,56,26,376,131,96,92,28,21,302,223,19,31,66,55
"E38000239",2011,497510,3050,1390,70,46,930,232,53,21,120,16,53,19,387,153,94,86,35,26,323,248,22,39,42,46
"E38000239",2012,500225,3037,1338,75,40,910,223,39,17,131,18,49,27,372,163,92,83,40,27,292,225,33,28,53,39
"E38000239",2013,502967,3038,1391,54,41,881,245,61,11,133,18,50,26,384,146,103,87,39,22,333,236,24,40,48,47
"E38000239",2014,506593,3274,1457,48,31,1019,230,52,15,139,21,62,24,356,155,111,107,44,23,349,273,33,39,55,59
"E38000239",2015,510205,3399,1429,71,33,1032,222,39,9,142,20,53,37,408,152,102,90,53,31,388,274,22,33,64,48
"E38000239",2016,513757,3199,1400,75,48,941,232,50,11,130,17,58,41,378,151,99,83,32,22,344,229,37,41,52,48
"E38000239",2017,517747,3250,1424,72,34,938,211,50,14,130,26,61,31,374,143,103,100,41,28,354,236,40,36,55,51
"E38000239",2018,520630,3401,1406,65,34,1034,228,59,11,150,21,46,31,372,153,117,111,41,23,389,226,29,37,68,42
"E38000239",2019,523040,3346,1428,79,44,1056,236,37,20,122,17,66,33,380,140,128,116,35,16,375,256,39,43,60,48
"E38000240",2002,619053,2123,1143,67,39,648,196,56,23,51,13,27,18,202,123,50,45,49,39,229,192,15,16,43,32
"E38000240",2003,621037,2162,1108,47,32,640,211,48,18,49,16,53,20,232,109,62,56,56,34,206,164,27,21,35,36
"E38000240",2004,624977,2168,1107,63,27,702,211,30,15,45,9,33,18,237,125,62,54,40,40,231,203,19,20,27,30
"E38000240",2005,634346,2152,1037,68,26,732,196,40,15,46,14,32,11,209,110,64,55,46,26,216,183,25,19,30,28
"E38000240",2006,641469,2156,1058,69,29,675,180,46,14,65,9,31,22,224,98,62,55,44,32,250,182,18,21,20,27
"E38000240",2007,648981,2361,1033,51,32,715,190,50,13,69,10,28,12,250,101,75,59,40,25,246,189,21,21,39,37
"E38000240",2008,658872,2468,1041,53,41,797,218,37,15,66,7,42,20,265,90,71,60,57,31,260,196,25,21,26,23
"E38000240",2009,670304,2594,1112,68,31,830,187,58,11,77,11,44,23,249,102,69,65,57,40,274,215,30,30,31,27
"E38000240",2010,679730,2622,1112,70,32,890,192,62,10,66,9,34,16,241,101,62,61,41,34,268,216,27,29,30,30
"E38000240",2011,691707,2671,1101,59,38,866,179,55,18,82,19,29,20,279,101,69,55,38,29,266,221,25,31,36,28
"E38000240",2012,701158,2656,1025,74,36,839,176,63,15,74,10,38,13,271,107,75,61,32,24,270,171,32,27,38,26
"E38000240",2013,709230,2900,1044,89,32,893,182,61,18,122,6,40,27,262,100,79,64,48,30,339,204,32,32,34,16
"E38000240",2014,719759,2843,1055,80,29,980,185,53,10,83,12,37,20,247,92,62,64,46,21,298,224,41,27,35,25
"E38000240",2015,731035,2711,1025,87,39,859,169,47,15,81,16,40,21,256,101,76,60,37,23,298,184,25,32,36,28
"E38000240",2016,739305,2895,1020,79,30,950,172,41,11,83,7,37,22,283,106,69,56,51,28,316,169,36,36,34,35
"E38000240",2017,743767,2962,1076,110,27,960,180,52,15,89,14,37,24,282,104,77,62,41,25,334,202,33,44,28,33
"E38000240",2018,750958,2807,1019,85,31,834,186,49,9,82,13,39,16,262,82,63,60,36,31,329,173,36,36,34,22
"E38000240",2019,757011,3136,1075,49,33,953,185,45,10,101,8,38,17,295,117,92,66,44,26,388,196,39,29,30,22
"E38000241",2002,206359,1068,562,29,15,354,106,14,6,48,3,17,14,120,55,30,22,27,17,91,78,10,10,23,21
"E38000241",2003,207121,1129,614,31,24,336,117,17,8,48,3,20,12,124,63,33,32,25,17,121,99,8,11,22,24
"E38000241",2004,207896,1092,541,21,6,331,102,28,5,45,5,24,9,137,60,16,19,17,15,115,105,6,7,23,23
"E38000241",2005,208924,1121,565,30,17,360,83,22,9,39,6,20,11,131,61,26,23,24,12,126,102,3,4,24,33
"E38000241",2006,209625,1141,578,29,15,310,111,17,7,50,8,27,13,123,54,32,29,24,14,120,87,20,14,20,20
"E38000241",2007,210595,1190,599,21,17,389,96,19,5,44,10,21,15,148,55,41,33,15,9,124,121,10,13,21,21
"E38000241",2008,211184,1191,576,30,16,364,98,12,5,48,11,22,10,148,58,27,28,16,17,138,116,9,8,26,17
"E38000241",2009,211566,1165,555,30,15,381,96,19,5,44,7,22,12,156,66,27,26,10,11,121,103,10,9,20,17
"E38000241",2010,212410,1303,560,28,16,430,88,24,7,67,6,24,15,151,59,41,36,20,11,130,89,10,6,30,26
"E38000241",2011,212845,1216,608,38,21,380,97,17,10,47,8,25,13,127,58,27,29,18,13,165,111,9,15,17,17
"E38000241",2012,213254,1297,553,32,16,382,103,22,6,57,10,13,10,131,42,30,25,26,16,146,110,14,18,25,16
"E38000241",2013,213438,1261,560,36,12,365,85,24,5,51,9,15,10,131,57,40,32,21,15,169,121,11,8,22,20
"E38000241",2014,213428,1352,573,43,15,408,70,11,5,70,4,22,8,158,69,40,37,21,10,143,122,15,12,20,23
"E38000241",2015,213752,1336,554,38,14,448,89,27,4,59,12,20,9,138,53,45,36,16,13,135,104,12,12,31,15
"E38000241",2016,214367,1315,522,29,17,421,81,17,0,77,10,22,9,135,49,22,25,17,11,142,105,18,26,15,20
"E38000241",2017,214939,1417,587,34,10,411,88,19,7,65,9,20,9,154,59,48,41,15,10,187,111,25,28,27,19
"E38000241",2018,215756,1431,594,46,19,448,82,15,8,76,6,19,10,145,69,38,34,17,16,173,100,12,12,11,20
"E38000241",2019,216185,1371,581,28,20,418,87,27,3,66,6,20,10,152,49,40,27,18,11,154,116,12,16,31,19
"E38000242",2002,315224,1367,731,29,17,446,121,19,10,55,7,33,19,161,83,23,38,30,23,128,118,10,6,31,36
"E38000242",2003,318101,1430,720,32,18,483,152,25,7,56,9,27,21,156,74,39,33,28,17,133,118,9,8,25,24
"E38000242",2004,320320,1475,699,38,21,501,116,30,10,55,7,23,11,181,76,46,47,16,19,127,101,9,8,25,22
"E38000242",2005,323882,1479,751,35,22,481,148,17,9,44,14,26,16,162,87,46,36,23,21,167,112,6,12,26,24
"E38000242",2006,328296,1506,707,35,21,472,106,25,7,44,12,33,19,166,69,38,39,29,18,151,139,18,12,23,21
"E38000242",2007,332597,1515,756,25,17,481,125,28,7,52,13,31,18,168,62,40,35,18,18,162,141,12,14,36,22
"E38000242",2008,335651,1641,738,35,15,508,118,33,8,71,10,35,19,177,81,50,54,30,24,170,141,14,11,32,28
"E38000242",2009,338462,1649,739,40,16,513,131,38,5,75,10,44,21,185,79,38,26,27,15,187,153,21,15,35,32
"E38000242",2010,340744,1635,726,51,13,495,118,25,11,71,10,19,22,176,54,48,49,20,15,191,142,20,20,34,26
"E38000242",2011,343801,1729,730,40,15,565,121,41,5,70,7,37,18,182,75,47,35,22,12,185,147,13,22,25,25
"E38000242",2012,346912,1808,802,37,15,577,149,39,7,61,12,32,16,199,70,44,46,24,20,209,154,16,18,37,31
"E38000242",2013,349891,1846,749,52,24,579,120,45,9,93,10,20,15,199,75,49,45,36,22,188,147,19,14,40,28
"E38000242",2014,353604,1799,744,53,23,590,113,47,4,68,14,22,14,187,77,43,34,18,21,193,142,16,19,34,33
"E38000242",2015,357691,1891,767,37,14,623,129,47,14,94,5,28,8,229,80,48,41,15,13,205,136,26,21,27,18
"E38000242",2016,362303,1944,789,50,26,619,124,49,13,91,11,30,12,188,65,54,41,16,14,239,177,19,17,32,24
"E38000242",2017,366340,1951,824,44,21,629,127,50,13,61,7,29,24,219,85,52,52,27,8,264,183,16,14,32,22
"E38000242",2018,369652,1984,840,57,23,631,146,50,12,86,10,35,20,189,79,44,32,21,16,258,173,20,21,31,26
"E38000242",2019,372063,2058,860,49,14,607,142,35,15,92,10,35,21,225,93,62,49,28,18,262,170,15,16,34,41
"E38000243",2002,465448,1968,1178,29,30,580,208,44,16,53,13,47,31,213,130,63,56,57,38,259,228,23,19,32,31
"E38000243",2003,468104,2042,1121,51,24,637,189,45,21,63,9,48,39,197,105,55,45,62,48,240,207,22,19,40,36
"E38000243",2004,471923,2288,1093,54,31,715,194,61,16,80,8,61,32,236,106,51,56,50,37,245,212,22,15,45,32
"E38000243",2005,475279,2248,1108,56,34,676,218,58,15,85,8,46,27,240,110,61,50,47,29,214,180,25,23,48,42
"E38000243",2006,477157,2374,1075,52,24,736,187,72,19,82,10,46,27,250,94,60,43,44,34,268,193,18,16,39,38
"E38000243",2007,479450,2338,1106,78,34,642,186,39,9,78,4,46,29,266,113,51,56,52,30,300,225,17,25,42,28
"E38000243",2008,482832,2502,1202,64,35,724,223,58,13,99,8,51,34,275,119,79,55,45,31,286,234,21,17,49,41
"E38000243",2009,486815,2491,1148,50,28,759,192,55,18,71,14,44,22,268,103,70,60,34,29,277,257,22,23,43,33
"E38000243",2010,490359,2608,1155,62,33,806,164,39,13,100,12,48,27,297,116,68,71,37,26,289,229,23,25,40,35
"E38000243",2011,493439,2615,1163,73,29,819,216,60,14,98,9,43,32,284,111,74,61,52,34,254,206,35,29,38,32
"E38000243",2012,497043,2539,1199,67,28,792,202,41,14,81,13,42,23,275,112,78,74,38,32,309,225,39,43,31,28
"E38000243",2013,500872,2670,1166,87,37,789,187,40,15,104,13,47,22,260,111,82,78,37,33,325,233,33,24,52,27
"E38000243",2014,504949,2805,1231,63,32,838,193,48,14,108,13,46,37,301,113,86,68,34,26,356,257,43,41,49,37
"E38000243",2015,509232,2717,1216,69,25,798,194,36,16,94,14,57,27,286,114,87,76,39,28,352,295,44,38,37,48
"E38000243",2016,514152,2764,1251,79,38,822,184,49,14,114,15,48,36,272,115,75,73,34,23,367,265,53,40,60,40
"E38000243",2017,518693,2745,1254,74,31,809,195,57,9,109,8,40,31,275,115,81,92,35,20,375,267,43,56,35,37
"E38000243",2018,521607,2873,1204,55,35,859,211,66,12,109,15,42,30,324,125,70,66,31,28,352,260,31,28,57,36
"E38000243",2019,524789,2878,1245,48,33,875,172,67,10,106,14,41,31,321,146,89,74,48,32,353,238,48,43,34,54
"E38000244",2002,773926,2923,1543,90,45,970,302,74,28,63,10,55,23,296,142,79,76,82,45,321,290,31,33,47,41
"E38000244",2003,774229,2996,1573,77,41,954,273,58,26,44,18,60,35,307,149,80,74,65,51,346,317,26,29,56,50
"E38000244",2004,778892,2989,1452,88,38,939,251,74,19,60,17,48,39,313,164,92,70,68,57,365,283,20,18,50,41
"E38000244",2005,788355,3021,1459,78,30,963,240,62,21,54,12,59,30,312,129,92,84,64,42,390,303,25,24,47,47
"E38000244",2006,797205,3013,1445,69,31,921,248,67,23,102,13,54,23,300,140,88,94,55,40,344,277,26,21,59,44
"E38000244",2007,806142,3075,1449,78,43,940,229,73,21,90,21,55,32,298,135,78,70,63,36,370,309,30,34,45,43
"E38000244",2008,817108,3131,1479,72,44,926,235,69,21,86,10,61,25,340,144,85,77,62,42,400,298,18,32,57,53
"E38000244",2009,828406,3246,1412,94,50,1031,242,71,24,102,14,49,21,349,131,93,84,45,34,379,290,35,20,35,45
"E38000244",2010,837383,3154,1385,78,45,1031,226,59,22,99,17,41,26,381,156,85,73,51,34,357,295,40,32,47,37
"E38000244",2011,850310,3263,1488,91,53,996,240,63,30,104,25,54,31,303,127,95,80,51,36,368,289,24,37,46,44
"E38000244",2012,861739,3480,1406,93,59,1047,210,72,13,112,16,63,27,361,133,99,80,56,24,415,296,38,41,44,37
"E38000244",2013,873029,3467,1360,84,43,1083,214,62,10,112,23,64,27,309,132,100,89,59,32,402,275,29,32,64,44
"E38000244",2014,884006,3613,1404,88,37,1150,211,77,14,127,11,62,35,387,134,97,69,49,31,427,308,36,42,60,44
"E38000244",2015,896462,3513,1441,71,42,1152,214,74,19,120,18,53,43,357,144,111,94,52,41,388,293,40,33,52,47
"E38000244",2016,904615,3594,1429,77,37,1178,226,59,16,151,12,50,42,351,123,107,96,58,33,424,274,52,49,46,36
"E38000244",2017,910643,3717,1348,99,36,1229,222,71,8,132,10,55,25,358,149,119,86,48,43,450,296,39,30,47,39
"E38000244",2018,915926,3805,1440,85,36,1252,236,59,18,148,22,47,28,362,131,107,83,64,33,448,288,35,40,36,36
"E38000244",2019,919672,3881,1479,75,41,1238,208,72,22,133,17,56,36,397,135,114,87,48,30,510,322,47,48,33,32
"E38000245",2002,667401,2621,1317,72,37,857,250,53,15,76,19,44,26,290,133,69,68,55,48,269,223,17,26,48,39
"E38000245",2003,669324,2601,1248,75,38,865,227,58,18,85,11,56,28,283,123,69,60,38,32,268,224,19,18,49,50
"E38000245",2004,672715,2539,1269,70,46,787,221,50,16,105,14,66,33,290,132,67,68,44,30,280,220,15,16,38,31
"E38000245",2005,680104,2537,1198,81,41,803,228,51,21,102,8,46,25,297,122,65,50,40,25,265,216,16,17,38,33
"E38000245",2006,685849,2690,1277,59,37,819,244,52,15,125,16,51,24,305,153,59,60,42,35,289,213,20,23,43,38
"E38000245",2007,692016,2751,1221,80,43,918,204,45,17,120,23,54,22,306,119,71,58,39,18,290,244,20,25,36,35
"E38000245",2008,698543,2721,1174,74,46,891,201,51,13,118,19,49,26,293,120,65,54,37,27,302,239,20,21,33,22
"E38000245",2009,707138,2830,1130,76,36,987,191,54,15,125,15,45,27,284,127,85,76,43,24,251,200,26,19,45,34
"E38000245",2010,714658,2943,1174,79,30,958,206,45,6,119,11,42,24,319,127,79,63,42,33,296,207,30,37,39,39
"E38000245",2011,724405,2969,1197,81,34,927,186,68,20,118,13,53,37,316,120,68,64,43,26,310,211,23,24,38,42
"E38000245",2012,733063,2870,1234,69,41,888,194,48,13,141,29,58,30,289,103,87,78,41,37,312,252,29,29,39,28
"E38000245",2013,741593,3286,1263,86,39,1007,199,73,24,174,23,41,27,296,100,86,81,50,35,338,222,31,25,40,36
"E38000245",2014,748871,3374,1195,83,41,1140,202,76,8,179,18,44,20,304,127,83,72,37,19,349,251,38,31,52,24
"E38000245",2015,755363,3190,1198,79,32,1044,215,66,20,168,10,47,23,331,106,88,76,45,23,346,236,28,35,34,35
"E38000245",2016,760583,3220,1233,88,26,1010,214,67,9,158,15,45,21,351,143,86,88,49,39,301,212,48,43,29,29
"E38000245",2017,763732,3307,1207,86,33,1153,174,56,17,163,10,36,23,306,125,111,96,40,28,335,226,39,44,47,38
"E38000245",2018,767215,3286,1158,74,44,1103,198,50,18,175,16,43,19,308,116,104,88,43,26,351,207,32,41,23,22
"E38000245",2019,772458,3447,1250,82,46,1130,214,60,6,197,15,46,24,341,139,87,86,40,37,375,199,55,38,42,30
"E38000246",2002,474539,2201,1042,59,25,769,229,23,11,80,11,55,21,243,118,59,43,38,20,199,162,18,14,35,34
"E38000246",2003,475336,2220,1057,53,37,835,197,26,12,65,18,43,28,237,108,70,67,35,27,201,150,15,13,38,32
"E38000246",2004,476904,2228,1039,56,25,741,186,32,12,79,6,36,27,275,94,67,53,43,27,187,165,18,11,44,41
"E38000246",2005,480307,2271,1127,53,34,767,219,32,10,105,26,44,27,291,117,84,71,31,25,192,168,17,24,37,31
"E38000246",2006,485068,2239,1107,50,34,728,215,33,15,92,13,38,20,296,127,72,74,26,21,225,176,17,19,32,30
"E38000246",2007,490622,2314,1082,54,32,764,187,46,9,127,18,49,25,273,125,75,71,31,16,198,163,18,14,40,27
"E38000246",2008,494432,2375,1118,47,35,797,215,31,11,109,22,54,31,314,130,71,69,38,22,214,178,18,19,34,28
"E38000246",2009,498643,2602,1041,65,42,893,167,42,9,125,12,48,33,306,103,66,66,24,23,249,171,20,14,45,42
"E38000246",2010,503627,2701,1141,55,29,911,191,22,2,139,20,44,28,324,110,91,81,46,27,244,208,22,14,46,39
"E38000246",2011,507790,2582,1115,52,35,848,185,32,12,117,15,51,30,316,116,90,81,34,21,253,200,23,28,44,32
"E38000246",2012,511799,2730,1149,65,38,870,183,31,14,144,11,58,21,322,126,96,100,27,14,226,168,25,24,45,41
"E38000246",2013,515793,2978,1179,87,33,997,178,44,12,165,18,43,25,319,107,78,73,29,22,276,195,23,27,50,50
"E38000246",2014,520134,2873,1132,87,32,951,199,27,16,181,23,51,22,296,111,94,76,31,22,242,185,27,18,44,32
"E38000246",2015,523458,3028,1165,95,27,1027,177,41,12,155,18,41,36,354,113,90,74,24,19,289,198,27,23,37,26
"E38000246",2016,526759,2994,1167,72,34,1025,214,38,5,177,22,48,24,316,120,70,70,27,21,277,179,29,29,35,32
"E38000246",2017,529381,2817,1114,64,38,939,174,36,8,180,27,38,19,314,98,89,88,27,21,276,184,33,27,43,29
"E38000246",2018,531289,3003,1154,58,28,1027,168,32,10,196,19,52,22,348,134,74,67,24,15,258,174,36,30,36,39
"E38000246",2019,534000,3075,1133,60,25,1051,205,37,9,197,14,40,26,334,125,90,71,27,16,282,200,33,40,44,32
"E38000247",2002,335716,1616,921,31,25,451,136,39,11,55,5,36,25,158,76,49,47,44,40,244,221,13,17,36,34
"E38000247",2003,335688,1703,872,26,23,469,117,49,10,47,11,40,15,183,80,36,35,56,40,241,208,11,22,35,27
"E38000247",2004,335486,1645,933,26,22,469,120,39,21,41,2,27,24,176,90,51,49,32,34,249,225,17,14,25,27
"E38000247",2005,335806,1680,875,30,17,503,136,38,13,59,5,43,21,174,82,43,36,44,28,250,223,17,14,25,31
"E38000247",2006,336345,1729,897,41,19,495,138,50,14,45,5,32,25,182,69,49,45,42,23,250,215,15,16,46,30
"E38000247",2007,336844,1708,910,29,17,442,126,36,13,58,8,33,23,205,78,59,50,44,31,268,224,17,17,29,45
"E38000247",2008,337538,1839,889,29,22,570,145,63,18,62,9,51,19,170,69,30,47,34,28,296,232,21,18,18,19
"E38000247",2009,337798,1867,949,50,13,481,125,44,11,68,5,25,20,193,82,60,50,50,23,283,258,11,13,34,28
"E38000247",2010,338418,1861,883,53,27,507,135,39,10,64,14,34,26,207,63,54,42,45,38,302,202,14,19,39,27
"E38000247",2011,339294,1960,942,52,25,526,122,51,10,70,8,51,30,181,66,52,56,32,28,305,249,18,19,32,34
"E38000247",2012,339482,1958,920,38,19,530,137,39,12,75,8,46,29,199,71,53,50,32,30,322,243,24,23,35,22
"E38000247",2013,340142,1994,889,45,18,552,122,42,12,74,16,40,25,192,72,48,45,31,22,361,238,33,28,34,34
"E38000247",2014,340792,1995,902,38,20,564,132,43,7,83,8,39,23,171,52,45,38,31,20,330,263,23,30,33,26
"E38000247",2015,341272,2025,950,56,22,503,131,45,15,98,10,45,28,175,71,47,45,43,29,349,231,19,27,33,29
"E38000247",2016,342267,2067,927,41,25,570,119,51,14,88,3,29,19,179,61,52,39,26,18,366,248,31,33,38,32
"E38000247",2017,343029,2083,915,51,10,580,138,36,14,106,11,27,22,182,74,51,46,32,26,377,238,26,32,36,27
"E38000247",2018,343666,2042,907,46,15,517,117,41,9,96,7,41,20,192,60,74,63,30,20,371,272,19,27,36,21
"E38000247",2019,344155,2196,935,49,27,603,107,46,15,102,13,30,21,188,81,63,61,31,25,386,239,28,33,32,31
"E38000248",2002,391162,2066,1129,49,22,647,202,31,14,65,22,46,21,251,115,59,60,36,27,185,157,14,10,54,38
"E38000248",2003,392785,2080,1062,52,28,651,198,35,13,67,14,48,33,250,113,67,65,24,20,176,137,13,16,42,43
"E38000248",2004,395299,2078,1056,44,23,662,191,28,12,72,11,47,25,265,118,80,69,25,15,200,159,19,17,46,31
"E38000248",2005,397703,2103,1167,54,28,655,219,21,9,71,19,47,29,270,134,66,68,32,26,201,179,14,12,38,43
"E38000248",2006,400228,2075,1139,58,30,665,208,19,7,107,15,37,32,248,139,77,60,31,27,182,179,12,11,41,48
"E38000248",2007,403128,2152,1076,40,41,709,169,26,8,108,23,49,23,289,111,64,72,24,15,197,169,13,11,40,40
"E38000248",2008,406028,2303,1074,47,28,784,212,30,8,99,18,39,20,302,111,80,66,18,21,205,165,13,19,38,29
"E38000248",2009,408342,2236,1082,47,26,717,197,27,7,132,20,31,23,267,108,92,69,24,15,224,172,15,19,37,48
"E38000248",2010,411303,2363,1079,56,36,768,196,27,8,114,20,40,15,278,132,96,86,35,17,196,165,16,15,49,30
"E38000248",2011,413779,2476,1117,45,13,811,177,35,13,110,21,47,27,311,141,99,87,22,17,211,166,27,25,40,36
"E38000248",2012,416941,2456,1145,50,42,800,179,29,10,136,27,38,20,287,118,90,91,20,16,266,181,18,20,28,38
"E38000248",2013,420339,2637,1133,71,31,899,208,41,11,159,23,25,18,264,113,84,80,32,17,231,183,32,21,41,30
"E38000248",2014,424162,2640,1113,67,34,809,192,43,7,176,28,41,19,306,116,74,75,19,17,270,191,18,28,40,34
"E38000248",2015,427915,2770,1198,79,31,865,223,32,7,175,19,50,24,336,98,91,88,33,18,270,215,19,21,41,32
"E38000248",2016,431715,2700,1116,90,32,822,186,37,12,171,19,37,26,338,121,91,72,27,16,262,187,30,27,36,36
"E38000248",2017,434202,2717,1131,78,44,855,180,29,11,153,14,49,27,314,131,88,81,24,16,281,202,31,25,36,29
"E38000248",2018,437601,2663,1162,55,19,895,206,33,11,174,16,40,31,302,126,76,78,19,19,245,172,19,23,43,32
"E38000248",2019,440169,3035,1208,68,24,939,203,52,13,172,23,47,36,351,133,116,86,36,12,274,169,31,24,55,43
"E38000249",2002,396339,1509,753,37,19,515,141,31,7,60,16,42,24,171,97,33,37,18,20,153,125,7,5,21,23
"E38000249",2003,399798,1557,759,36,20,524,147,30,7,50,4,28,26,174,81,40,40,27,15,135,121,7,11,27,14
"E38000249",2004,402260,1730,782,41,24,629,131,16,13,60,17,36,15,183,83,37,33,32,22,167,148,10,6,26,28
"E38000249",2005,406558,1526,767,50,16,500,172,22,9,52,13,29,14,168,67,32,27,24,23,174,145,7,13,25,25
"E38000249",2006,410717,1826,762,40,24,591,136,33,10,81,8,32,22,201,70,40,31,29,18,173,164,9,8,35,25
"E38000249",2007,415613,1761,818,31,17,586,149,29,12,59,7,40,16,188,76,47,48,27,20,165,138,20,21,28,25
"E38000249",2008,420838,1831,838,42,21,602,147,30,7,59,19,31,14,189,83,60,43,27,23,194,157,12,12,26,28
"E38000249",2009,426166,1841,823,48,18,605,151,34,6,65,8,27,17,214,90,56,53,31,23,184,144,12,13,31,27
"E38000249",2010,433039,1904,815,43,19,649,137,37,11,78,10,28,22,225,76,39,46,26,21,162,143,9,14,22,25
"E38000249",2011,439640,1839,817,56,24,552,136,36,12,78,16,29,12,201,77,58,44,32,17,209,167,20,21,36,18
"E38000249",2012,444897,2049,817,40,22,685,136,31,6,73,8,27,17,206,68,47,45,30,13,235,166,22,15,26,26
"E38000249",2013,450766,2196,865,38,21,766,149,45,3,105,11,30,18,230,77,66,57,39,30,212,153,12,9,44,34
"E38000249",2014,457098,2131,856,44,23,664,148,29,4,92,14,32,21,264,90,38,42,19,15,237,173,28,21,36,25
"E38000249",2015,463645,2177,898,60,21,705,151,30,13,105,9,33,23,220,92,65,52,29,13,232,161,32,30,33,36
"E38000249",2016,469362,2221,894,41,21,781,135,38,7,89,12,29,21,261,93,51,55,20,17,220,177,23,26,32,31
"E38000249",2017,471830,2180,889,60,23,703,154,34,12,76,16,31,20,215,92,63,54,17,8,229,168,17,25,38,28
"E38000249",2018,475321,2282,908,50,22,792,150,27,7,78,7,40,17,210,92,78,58,17,19,244,174,30,31,40,29
"E38000249",2019,478336,2300,911,45,27,693,137,26,6,114,12,37,23,242,97,57,63,24,10,279,174,27,19,28,23
"E38000250",2002,625184,2711,1526,51,36,827,271,66,33,59,18,46,24,274,128,84,78,87,67,280,256,24,27,79,70
"E38000250",2003,627311,2650,1486,54,40,850,254,72,32,64,14,52,35,283,130,65,65,74,49,254,254,18,23,65,84
"E38000250",2004,629486,2719,1452,69,45,852,270,70,34,93,15,43,26,276,138,54,73,88,65,284,242,13,18,74,53
"E38000250",2005,632617,2509,1411,49,42,869,234,71,32,72,9,62,26,263,129,53,55,64,61,245,244,19,24,58,60
"E38000250",2006,635744,2864,1509,63,46,893,253,71,36,75,5,51,39,338,155,84,81,65,47,289,263,24,28,63,66
"E38000250",2007,639035,2881,1443,70,37,908,253,73,20,61,14,45,30,324,132,91,86,69,58,273,249,26,23,73,64
"E38000250",2008,644453,2894,1506,55,41,922,253,80,26,73,12,45,32,288,145,73,76,71,64,319,280,35,32,52,52
"E38000250",2009,649154,2992,1387,82,34,862,219,68,16,75,15,65,41,362,112,75,60,67,43,357,269,38,38,57,56
"E38000250",2010,654009,3059,1442,59,43,1005,214,57,17,73,9,53,37,319,123,89,79,55,46,336,271,30,45,59,50
"E38000250",2011,659167,3106,1450,73,43,939,224,61,21,95,11,50,31,322,120,82,78,61,46,346,274,26,31,70,54
"E38000250",2012,662570,3241,1514,63,33,967,228,78,22,85,13,54,40,327,137,90,90,58,49,376,295,42,45,56,53
"E38000250",2013,665762,3390,1529,72,38,1044,229,75,22,82,15,55,25,359,132,93,88,58,47,385,297,53,47,60,58
"E38000250",2014,670117,3417,1616,85,42,1066,239,73,29,91,18,39,35,338,135,96,81,55,44,393,301,44,43,56,59
"E38000250",2015,674106,3320,1539,95,45,963,240,61,20,90,18,58,28,371,161,105,91,72,39,371,272,28,37,61,50
"E38000250",2016,680902,3218,1542,77,42,963,276,58,15,97,18,62,41,341,136,79,86,40,44,392,298,38,38,57,59
"E38000250",2017,686396,3408,1561,86,35,1009,266,65,20,99,20,56,49,339,148,87,81,56,38,426,309,41,37,75,61
"E38000250",2018,690806,3315,1508,55,42,1008,253,71,21,95,14,78,41,348,142,92,71,44,32,419,280,44,35,66,62
"E38000250",2019,692759,3418,1487,88,33,1033,228,64,14,95,17,71,39,410,144,113,88,51,22,415,300,39,46,57,55
